scorer,,,X,X,X,X,X,X,X,X
bodyparts,,,NOSE,NOSE,HEAD,HEAD,TAIL,TAIL,objectA,objectA
coords,,,x,y,x,y,x,y,x,y
labeled-data,3_D1,img00141.png,35.209719681327535,426.23183836537316,32.905072793503585,439.2915040630423,65.93834485231363,420.2397564570309,,
labeled-data,3_D1,img01170.png,113.56771386734209,340.34533101246706,108.0365613365646,350.7930635706023,80.22715555682217,365.23551740096576,,
labeled-data,3_D1,img01965.png,120.10875073888047,292.17015033024023,114.97181593305254,305.47948141806717,135.75305219299284,335.36710210652063,,
labeled-data,3_D1,img02764.png,126.64666776447967,329.76317322743563,133.88507589996448,331.1641554472069,169.1431284308744,319.25580657915117,,
labeled-data,3_D1,img03117.png,122.67721814179444,327.8951969344073,129.44863220402218,330.46366433732123,166.10766695470335,319.02230954252263,,
labeled-data,3_D1,img03294.png,237.1455404217133,307.46060645033566,236.38791029904897,316.9309829836397,253.43458805899624,344.0162598688893,,
labeled-data,3_D1,img03811.png,208.54500329113506,393.45162537273643,205.3250752698117,385.496509084761,178.80802097656036,351.40315356486644,,
labeled-data,3_D1,img04403.png,190.74069540852344,316.1733528609754,182.2173565285498,316.7415754529736,145.282888048664,309.1652742263304,,
labeled-data,3_D1,img04679.png,188.2783975098644,312.7640173089859,180.89150381388725,312.7640173089859,143.00999768067106,304.8089010210105,,
labeled-data,3_D1,img05065.png,71.41395108889245,317.3097980449719,66.8681703529065,310.68053447165903,47.548602224966245,275.64014129843406,,
labeled-data,3_D1,img05751.png,44.227666388644344,286.59992726293467,33.29128253468752,275.22608805481957,12.293425535090421,254.2282310552225,,
labeled-data,3_D1,img07241.png,20.724189589259403,254.33980413122515,26.706517754797474,250.2269535174177,65.34238715723083,238.0130335127775,,
labeled-data,3_D1,img09432.png,18.106921016836502,254.46443596800722,25.335567550195,250.3515853541998,61.60343205376954,240.25640657485442,,
labeled-data,3_D1,img11336.png,6.4299587939778355,231.70827610274705,16.657965449946204,235.30701918540265,63.82044058580035,244.7773957187069,,
labeled-data,3_D1,img12683.png,64.57807070846468,232.65531375607773,70.44970415911317,229.62479326542046,109.46765547632586,216.17685858812888,,
labeled-data,3_D1,img13776.png,82.38237859107628,226.02605018276498,88.63282710305694,224.51078993743636,125.94611064427488,211.06285526014477,,
labeled-data,3_D1,img15202.png,255.31720012232,208.61933861144848,237.60328543507688,210.01348930442595,199.71519013180688,213.7038881976016,,
labeled-data,3_D1,img15590.png,216.3629895832437,215.01603002628627,198.485057167415,211.7356754545746,166.50848405716067,207.08624724196747,,
labeled-data,3_D1,img16600.png,213.20789138286924,232.77092127110717,202.7005247345848,231.836933124593,165.34099887401797,226.23300424550797,,
labeled-data,3_D1,img17138.png,186.8227262438439,239.77583236996347,175.38137144904533,230.2024538681932,143.7877934534453,211.9190291210388,,
